product,price,quantity,date
Tablet,1960,7,2022-12-26T00:00:00.000Z
Phone,1495,7,2023-05-10T00:00:00.000Z
Monitor,1618,1,2023-01-23T00:00:00.000Z
Monitor,969,3,2024-08-19T00:00:00.000Z
Mouse,1088,8,2023-09-29T00:00:00.000Z
Laptop,721,3,2022-09-19T00:00:00.000Z
Monitor,1974,3,2023-11-01T00:00:00.000Z
Laptop,1333,10,2022-04-14T00:00:00.000Z
Smartwatch,1396,6,2022-08-22T00:00:00.000Z
Headphones,1768,8,2023-11-24T00:00:00.000Z
Laptop,1451,10,2022-10-30T00:00:00.000Z
Mouse,1933,5,2022-06-17T00:00:00.000Z
Monitor,707,5,2023-11-29T00:00:00.000Z
Keyboard,1753,9,2023-11-14T00:00:00.000Z
Phone,746,2,2023-05-09T00:00:00.000Z
Monitor,788,4,2024-07-02T00:00:00.000Z
Mouse,919,2,2024-11-17T00:00:00.000Z
Monitor,1452,9,2024-04-20T00:00:00.000Z
Phone,1891,5,2024-03-18T00:00:00.000Z
Headphones,1823,1,2023-09-05T00:00:00.000Z
Tablet,1775,8,2023-05-10T00:00:00.000Z
Laptop,1461,5,2022-10-08T00:00:00.000Z
Tablet,1329,4,2022-09-28T00:00:00.000Z
Smartwatch,1213,7,2024-04-07T00:00:00.000Z
Tablet,1977,2,2024-12-03T00:00:00.000Z
Keyboard,1367,6,2023-03-17T00:00:00.000Z
Mouse,1549,1,2022-08-05T00:00:00.000Z
Headphones,1229,8,2024-01-16T00:00:00.000Z
Keyboard,776,7,2023-04-13T00:00:00.000Z
Monitor,1982,1,2024-08-23T00:00:00.000Z
Mouse,1146,5,2023-05-22T00:00:00.000Z
Laptop,1029,9,2023-11-06T00:00:00.000Z
Keyboard,1047,4,2024-09-21T00:00:00.000Z
Phone,1038,2,2024-11-05T00:00:00.000Z
Phone,1228,2,2024-03-25T00:00:00.000Z
Tablet,1172,8,2024-10-11T00:00:00.000Z
Keyboard,526,9,2024-11-16T00:00:00.000Z
Mouse,1669,5,2022-08-31T00:00:00.000Z
Tablet,1553,10,2022-05-31T00:00:00.000Z
Keyboard,1543,4,2024-12-27T00:00:00.000Z
Tablet,1464,5,2022-04-16T00:00:00.000Z
Keyboard,1182,7,2022-07-03T00:00:00.000Z
Keyboard,1043,8,2024-06-29T00:00:00.000Z
Keyboard,1344,8,2022-11-24T00:00:00.000Z
Keyboard,1860,7,2023-06-22T00:00:00.000Z
Tablet,735,9,2023-03-25T00:00:00.000Z
Keyboard,1647,10,2023-10-16T00:00:00.000Z
Mouse,1668,5,2023-02-18T00:00:00.000Z
Phone,1098,4,2024-10-31T00:00:00.000Z
Smartwatch,1654,6,2024-12-23T00:00:00.000Z
Smartwatch,1291,1,2024-10-19T00:00:00.000Z
Monitor,1943,5,2022-08-02T00:00:00.000Z
Phone,1466,3,2022-06-23T00:00:00.000Z
Monitor,837,3,2022-04-05T00:00:00.000Z
Keyboard,1745,5,2024-02-27T00:00:00.000Z
Laptop,1301,7,2024-08-20T00:00:00.000Z
Phone,1857,1,2022-10-01T00:00:00.000Z
Monitor,1116,1,2023-08-20T00:00:00.000Z
Tablet,828,7,2022-09-25T00:00:00.000Z
Mouse,527,3,2022-07-27T00:00:00.000Z
Phone,571,3,2024-03-04T00:00:00.000Z
Keyboard,1226,1,2022-04-17T00:00:00.000Z
Mouse,1917,3,2024-10-03T00:00:00.000Z
Tablet,763,6,2022-01-22T00:00:00.000Z
Tablet,524,6,2023-09-16T00:00:00.000Z
Smartwatch,744,1,2022-03-03T00:00:00.000Z
Keyboard,1851,4,2022-08-15T00:00:00.000Z
Mouse,1029,2,2022-12-17T00:00:00.000Z
Mouse,1716,8,2023-07-29T00:00:00.000Z
Phone,975,4,2023-09-12T00:00:00.000Z
Mouse,1241,1,2023-05-11T00:00:00.000Z
Laptop,1082,1,2024-10-25T00:00:00.000Z
Mouse,860,1,2024-10-13T00:00:00.000Z
Monitor,1184,6,2022-12-28T00:00:00.000Z
Mouse,1460,3,2022-07-25T00:00:00.000Z
Mouse,1145,10,2023-02-06T00:00:00.000Z
Headphones,1179,3,2024-09-13T00:00:00.000Z
Headphones,1212,5,2022-06-10T00:00:00.000Z
Tablet,1035,8,2024-10-15T00:00:00.000Z
Smartwatch,1633,6,2022-03-03T00:00:00.000Z
Laptop,823,6,2022-01-07T00:00:00.000Z
Keyboard,652,5,2024-09-08T00:00:00.000Z
Smartwatch,1129,7,2024-11-30T00:00:00.000Z
Monitor,1529,4,2022-08-06T00:00:00.000Z
Keyboard,689,3,2024-11-28T00:00:00.000Z
Monitor,825,2,2022-09-20T00:00:00.000Z
Tablet,1116,2,2023-09-08T00:00:00.000Z
Mouse,704,9,2023-10-17T00:00:00.000Z
Tablet,893,10,2024-07-19T00:00:00.000Z
Tablet,718,4,2022-08-25T00:00:00.000Z
Headphones,516,1,2022-07-20T00:00:00.000Z
Keyboard,709,4,2022-08-08T00:00:00.000Z
Headphones,1945,6,2024-04-19T00:00:00.000Z
Tablet,698,6,2022-09-01T00:00:00.000Z
Smartwatch,1482,10,2022-03-22T00:00:00.000Z
Phone,1134,3,2024-04-24T00:00:00.000Z
Laptop,1697,10,2024-12-12T00:00:00.000Z
Smartwatch,1809,5,2023-12-13T00:00:00.000Z
Tablet,897,3,2024-09-14T00:00:00.000Z
Tablet,875,9,2022-11-12T00:00:00.000Z
Phone,1143,1,2024-05-09T00:00:00.000Z
Monitor,899,3,2022-03-16T00:00:00.000Z
Laptop,977,7,2024-10-01T00:00:00.000Z
Keyboard,605,2,2022-08-08T00:00:00.000Z
Monitor,1984,7,2022-02-24T00:00:00.000Z
Tablet,1182,10,2022-11-01T00:00:00.000Z
Laptop,1260,6,2023-04-06T00:00:00.000Z
Smartwatch,1022,3,2024-12-01T00:00:00.000Z
Phone,1647,1,2023-11-02T00:00:00.000Z
Laptop,1661,5,2024-06-30T00:00:00.000Z
Tablet,1988,8,2024-05-15T00:00:00.000Z
Laptop,1680,7,2022-07-26T00:00:00.000Z
Smartwatch,988,3,2023-01-09T00:00:00.000Z
Headphones,1132,1,2022-07-13T00:00:00.000Z
Phone,835,4,2022-10-08T00:00:00.000Z
Keyboard,629,1,2022-10-16T00:00:00.000Z
Headphones,1273,9,2023-08-30T00:00:00.000Z
Headphones,1744,4,2023-03-20T00:00:00.000Z
Phone,1928,4,2024-11-24T00:00:00.000Z
Laptop,1901,2,2024-12-22T00:00:00.000Z
Mouse,1217,2,2024-07-24T00:00:00.000Z
Headphones,1997,10,2023-06-03T00:00:00.000Z
Phone,658,2,2024-06-12T00:00:00.000Z
Keyboard,905,2,2023-09-03T00:00:00.000Z
Monitor,1014,1,2022-08-09T00:00:00.000Z
Monitor,760,7,2022-08-27T00:00:00.000Z
Headphones,1876,5,2024-12-08T00:00:00.000Z
Keyboard,981,1,2024-07-28T00:00:00.000Z
Mouse,1770,10,2023-02-22T00:00:00.000Z
Laptop,1178,6,2023-10-30T00:00:00.000Z
Phone,1963,6,2023-09-19T00:00:00.000Z
Phone,652,10,2022-06-24T00:00:00.000Z
Laptop,554,6,2023-04-28T00:00:00.000Z
Tablet,974,5,2023-04-26T00:00:00.000Z
Phone,539,8,2024-02-20T00:00:00.000Z
Monitor,707,7,2023-11-28T00:00:00.000Z
Mouse,792,9,2022-05-06T00:00:00.000Z
Monitor,1209,8,2023-04-08T00:00:00.000Z
Headphones,545,8,2023-02-20T00:00:00.000Z
Monitor,841,6,2022-03-26T00:00:00.000Z
Laptop,1177,6,2024-10-18T00:00:00.000Z
Tablet,1399,4,2022-12-25T00:00:00.000Z
Tablet,1577,10,2023-08-04T00:00:00.000Z
Keyboard,1977,3,2023-10-16T00:00:00.000Z
Monitor,1341,10,2024-08-18T00:00:00.000Z
Headphones,1827,4,2023-02-17T00:00:00.000Z
Tablet,1893,1,2023-01-30T00:00:00.000Z
Headphones,1656,8,2023-01-23T00:00:00.000Z
Headphones,874,4,2022-05-10T00:00:00.000Z
Headphones,704,1,2024-12-19T00:00:00.000Z
Phone,1268,1,2022-09-15T00:00:00.000Z
Keyboard,789,10,2023-02-25T00:00:00.000Z
Smartwatch,1248,4,2023-05-31T00:00:00.000Z
Phone,774,2,2024-02-22T00:00:00.000Z
Smartwatch,696,9,2022-07-06T00:00:00.000Z
Keyboard,1669,8,2022-09-18T00:00:00.000Z
Keyboard,563,3,2022-02-07T00:00:00.000Z
Phone,1763,7,2024-12-22T00:00:00.000Z
Mouse,1199,10,2024-12-21T00:00:00.000Z
Smartwatch,1867,6,2024-12-09T00:00:00.000Z
Tablet,994,1,2024-11-23T00:00:00.000Z
Mouse,1161,1,2022-01-07T00:00:00.000Z
Keyboard,1889,7,2023-11-23T00:00:00.000Z
Smartwatch,1855,4,2024-05-13T00:00:00.000Z
Tablet,1588,1,2024-04-12T00:00:00.000Z
Headphones,1236,7,2024-07-18T00:00:00.000Z
Monitor,1527,7,2024-09-12T00:00:00.000Z
Phone,1908,6,2023-04-02T00:00:00.000Z
Tablet,597,4,2024-06-09T00:00:00.000Z
Monitor,709,6,2024-06-15T00:00:00.000Z
Smartwatch,1955,2,2024-11-30T00:00:00.000Z
Phone,1389,1,2023-01-30T00:00:00.000Z
Phone,1323,3,2024-12-10T00:00:00.000Z
Smartwatch,1061,6,2023-01-23T00:00:00.000Z
Headphones,1760,3,2024-07-24T00:00:00.000Z
Tablet,559,8,2024-01-14T00:00:00.000Z
Headphones,955,3,2023-10-23T00:00:00.000Z
Monitor,543,1,2022-12-22T00:00:00.000Z
Keyboard,1717,4,2024-06-29T00:00:00.000Z
Tablet,1986,5,2022-11-23T00:00:00.000Z
Mouse,1672,1,2024-12-04T00:00:00.000Z
Headphones,1022,8,2023-10-13T00:00:00.000Z
Smartwatch,1202,1,2022-08-29T00:00:00.000Z
Laptop,1171,6,2023-01-18T00:00:00.000Z
Smartwatch,1038,5,2023-06-12T00:00:00.000Z
Keyboard,695,10,2022-10-19T00:00:00.000Z
Tablet,804,8,2024-01-29T00:00:00.000Z
Phone,828,6,2023-11-28T00:00:00.000Z
Tablet,1745,10,2022-03-25T00:00:00.000Z
Headphones,962,4,2022-05-03T00:00:00.000Z
Laptop,758,6,2023-03-26T00:00:00.000Z
Monitor,1486,6,2023-04-02T00:00:00.000Z
Laptop,1767,2,2022-07-04T00:00:00.000Z
Mouse,1715,5,2024-10-02T00:00:00.000Z
Keyboard,1503,2,2024-04-24T00:00:00.000Z
Phone,1468,9,2022-02-09T00:00:00.000Z
Tablet,1484,10,2023-04-15T00:00:00.000Z
Smartwatch,1686,10,2022-02-14T00:00:00.000Z
Keyboard,779,7,2022-08-01T00:00:00.000Z
Smartwatch,1218,4,2022-11-01T00:00:00.000Z
Keyboard,1907,9,2022-01-25T00:00:00.000Z
Tablet,1587,9,2024-04-23T00:00:00.000Z
Monitor,1967,10,2022-11-03T00:00:00.000Z
Monitor,1012,10,2023-08-21T00:00:00.000Z
Smartwatch,911,10,2023-01-04T00:00:00.000Z
Laptop,834,10,2023-01-09T00:00:00.000Z
Smartwatch,1975,10,2024-08-28T00:00:00.000Z
Tablet,869,7,2022-06-16T00:00:00.000Z
Headphones,1185,4,2024-04-19T00:00:00.000Z
Tablet,799,5,2022-05-27T00:00:00.000Z
Smartwatch,504,5,2023-10-17T00:00:00.000Z
Laptop,930,7,2024-01-26T00:00:00.000Z
Headphones,1518,9,2023-11-23T00:00:00.000Z
Keyboard,1940,9,2024-11-12T00:00:00.000Z
Monitor,1826,2,2022-09-05T00:00:00.000Z
Smartwatch,1967,6,2023-10-04T00:00:00.000Z
Monitor,1236,10,2024-06-05T00:00:00.000Z
Tablet,1569,7,2024-02-17T00:00:00.000Z
Monitor,1120,2,2022-01-13T00:00:00.000Z
Monitor,885,2,2023-04-08T00:00:00.000Z
Mouse,698,4,2024-11-11T00:00:00.000Z
Phone,603,3,2022-12-07T00:00:00.000Z
Mouse,974,5,2024-06-14T00:00:00.000Z
Tablet,1234,7,2024-12-14T00:00:00.000Z
Headphones,1010,8,2022-08-23T00:00:00.000Z
Keyboard,1780,5,2023-01-13T00:00:00.000Z
Tablet,1168,2,2024-10-28T00:00:00.000Z
Tablet,1874,7,2024-09-20T00:00:00.000Z
Phone,1153,1,2024-10-26T00:00:00.000Z
Monitor,1728,5,2024-11-07T00:00:00.000Z
Phone,638,8,2024-06-25T00:00:00.000Z
Headphones,1493,4,2022-11-12T00:00:00.000Z
Mouse,664,6,2022-12-30T00:00:00.000Z
Smartwatch,1089,9,2022-04-10T00:00:00.000Z
Monitor,1526,7,2024-09-26T00:00:00.000Z
Headphones,750,1,2022-08-14T00:00:00.000Z
Keyboard,1510,4,2024-12-07T00:00:00.000Z
Phone,1435,4,2023-09-17T00:00:00.000Z
Tablet,1021,5,2024-01-29T00:00:00.000Z
Tablet,948,3,2024-05-31T00:00:00.000Z
Laptop,1142,2,2022-11-02T00:00:00.000Z
Phone,1058,3,2023-05-11T00:00:00.000Z
Laptop,1005,6,2023-06-19T00:00:00.000Z
Monitor,982,6,2024-07-19T00:00:00.000Z
Laptop,1536,4,2022-08-30T00:00:00.000Z
Phone,593,7,2024-01-29T00:00:00.000Z
Headphones,1020,2,2022-01-18T00:00:00.000Z
Laptop,1185,10,2024-02-16T00:00:00.000Z
Mouse,1657,6,2024-05-17T00:00:00.000Z
Monitor,1607,3,2023-11-02T00:00:00.000Z
Monitor,1188,9,2023-08-26T00:00:00.000Z
Mouse,1478,5,2024-08-01T00:00:00.000Z
Headphones,520,3,2023-01-30T00:00:00.000Z
Mouse,922,4,2022-07-28T00:00:00.000Z
Monitor,1961,3,2023-06-23T00:00:00.000Z
Monitor,1041,9,2024-07-23T00:00:00.000Z
Mouse,1990,9,2024-07-09T00:00:00.000Z
Phone,1056,10,2023-09-05T00:00:00.000Z
Phone,1490,6,2023-11-05T00:00:00.000Z
Headphones,1916,4,2024-06-22T00:00:00.000Z
Tablet,1916,5,2024-12-03T00:00:00.000Z
Mouse,851,10,2024-09-04T00:00:00.000Z
Monitor,1887,1,2023-06-21T00:00:00.000Z
Monitor,1197,3,2022-07-20T00:00:00.000Z
Headphones,794,9,2023-07-14T00:00:00.000Z
Laptop,677,9,2023-12-29T00:00:00.000Z
Laptop,1276,6,2022-12-07T00:00:00.000Z
Keyboard,1771,6,2022-10-21T00:00:00.000Z
Mouse,819,8,2022-02-04T00:00:00.000Z
Phone,1634,6,2022-10-12T00:00:00.000Z
Mouse,1249,1,2023-04-04T00:00:00.000Z
Laptop,1873,10,2022-12-30T00:00:00.000Z
Mouse,942,6,2022-07-17T00:00:00.000Z
Headphones,849,5,2024-12-18T00:00:00.000Z
Tablet,1210,10,2023-09-19T00:00:00.000Z
Monitor,1738,9,2024-10-17T00:00:00.000Z
Headphones,1982,4,2023-07-18T00:00:00.000Z
Laptop,609,9,2023-12-26T00:00:00.000Z
Smartwatch,781,5,2023-05-09T00:00:00.000Z
Monitor,686,8,2023-04-02T00:00:00.000Z
Tablet,1847,1,2022-12-31T00:00:00.000Z
Smartwatch,1639,7,2024-10-10T00:00:00.000Z
Smartwatch,555,10,2023-11-17T00:00:00.000Z
Tablet,759,3,2023-04-28T00:00:00.000Z
Phone,1234,7,2024-12-29T00:00:00.000Z
Mouse,1874,3,2022-08-10T00:00:00.000Z
Laptop,584,7,2023-09-28T00:00:00.000Z
Tablet,962,10,2023-12-03T00:00:00.000Z
Tablet,1803,5,2024-11-23T00:00:00.000Z
Phone,1510,9,2024-01-15T00:00:00.000Z
Phone,820,2,2024-12-10T00:00:00.000Z
Tablet,650,1,2024-12-05T00:00:00.000Z
Laptop,845,7,2024-03-11T00:00:00.000Z
Mouse,978,6,2022-12-09T00:00:00.000Z
Headphones,1977,5,2024-07-30T00:00:00.000Z
Tablet,753,4,2022-11-19T00:00:00.000Z
Phone,1133,5,2023-02-01T00:00:00.000Z
Laptop,1950,4,2024-02-01T00:00:00.000Z
Tablet,1888,9,2022-02-03T00:00:00.000Z
Phone,883,5,2023-11-01T00:00:00.000Z
Mouse,821,10,2022-09-20T00:00:00.000Z
Laptop,1978,7,2022-12-03T00:00:00.000Z
Keyboard,1442,1,2022-06-09T00:00:00.000Z
Phone,1913,8,2024-09-10T00:00:00.000Z
Tablet,1290,10,2023-11-23T00:00:00.000Z
Monitor,1182,1,2022-08-10T00:00:00.000Z
Tablet,1051,8,2022-01-20T00:00:00.000Z
Monitor,1699,6,2023-04-24T00:00:00.000Z
Mouse,1141,8,2023-07-31T00:00:00.000Z
Mouse,960,9,2024-09-23T00:00:00.000Z
Phone,1120,7,2023-10-04T00:00:00.000Z
Keyboard,1305,3,2024-08-07T00:00:00.000Z
Headphones,879,1,2023-02-21T00:00:00.000Z
Phone,1872,3,2023-12-25T00:00:00.000Z
Laptop,554,7,2023-03-03T00:00:00.000Z
Mouse,1119,10,2023-05-20T00:00:00.000Z
Phone,1143,4,2024-01-05T00:00:00.000Z
Mouse,1256,3,2024-11-04T00:00:00.000Z
Phone,675,9,2022-12-03T00:00:00.000Z
Tablet,907,3,2024-10-22T00:00:00.000Z
Mouse,748,2,2024-03-28T00:00:00.000Z
Phone,1537,1,2022-03-02T00:00:00.000Z
Phone,805,1,2024-11-18T00:00:00.000Z
Smartwatch,1562,9,2023-04-12T00:00:00.000Z
Keyboard,1439,9,2023-04-03T00:00:00.000Z
Tablet,1480,4,2023-06-30T00:00:00.000Z
Tablet,862,10,2023-11-03T00:00:00.000Z
Phone,948,7,2022-10-26T00:00:00.000Z
Phone,1572,9,2022-09-15T00:00:00.000Z
Keyboard,953,3,2024-10-21T00:00:00.000Z
Phone,629,9,2022-02-24T00:00:00.000Z
Monitor,780,7,2023-09-30T00:00:00.000Z
Headphones,1274,2,2023-02-12T00:00:00.000Z
Headphones,516,1,2024-11-15T00:00:00.000Z
Headphones,1009,5,2022-03-13T00:00:00.000Z
Keyboard,1630,2,2022-07-10T00:00:00.000Z
Tablet,913,10,2022-02-10T00:00:00.000Z
Tablet,1493,7,2022-03-31T00:00:00.000Z
Mouse,1721,10,2024-12-13T00:00:00.000Z
Keyboard,674,8,2023-05-23T00:00:00.000Z
Headphones,1279,5,2022-05-24T00:00:00.000Z
Monitor,1730,4,2024-12-31T00:00:00.000Z
Laptop,585,5,2024-09-12T00:00:00.000Z
Keyboard,1653,10,2023-10-22T00:00:00.000Z
Tablet,1063,4,2024-12-12T00:00:00.000Z
Phone,1335,10,2024-08-08T00:00:00.000Z
Phone,824,3,2024-08-21T00:00:00.000Z
Smartwatch,1396,10,2022-04-10T00:00:00.000Z
Smartwatch,1756,10,2024-03-20T00:00:00.000Z
Headphones,1220,7,2024-01-10T00:00:00.000Z
Mouse,1987,4,2022-10-26T00:00:00.000Z
Smartwatch,1488,10,2023-11-14T00:00:00.000Z
Mouse,1858,1,2022-08-16T00:00:00.000Z
Mouse,1515,7,2023-01-24T00:00:00.000Z
Tablet,746,5,2024-12-31T00:00:00.000Z
Mouse,1106,1,2023-07-13T00:00:00.000Z
Mouse,1970,4,2022-06-26T00:00:00.000Z
Laptop,747,7,2024-07-07T00:00:00.000Z
Laptop,892,4,2023-10-11T00:00:00.000Z
Phone,853,9,2024-10-11T00:00:00.000Z
Phone,621,7,2022-06-24T00:00:00.000Z
Mouse,848,10,2024-02-23T00:00:00.000Z
Phone,1388,9,2023-08-07T00:00:00.000Z
Headphones,1827,3,2023-02-08T00:00:00.000Z
Tablet,585,3,2022-11-02T00:00:00.000Z
Monitor,746,1,2023-11-10T00:00:00.000Z
Smartwatch,1616,2,2022-03-28T00:00:00.000Z
Keyboard,563,2,2024-07-06T00:00:00.000Z
Monitor,738,2,2022-08-07T00:00:00.000Z
Headphones,711,8,2023-08-17T00:00:00.000Z
Laptop,1609,9,2023-11-21T00:00:00.000Z
Monitor,1417,4,2022-07-12T00:00:00.000Z
Monitor,1148,2,2024-07-12T00:00:00.000Z
Phone,1567,8,2022-01-26T00:00:00.000Z
Keyboard,1110,10,2024-05-04T00:00:00.000Z
Phone,594,10,2022-02-11T00:00:00.000Z
Phone,580,6,2023-12-13T00:00:00.000Z
Keyboard,798,2,2023-03-21T00:00:00.000Z
Headphones,743,9,2022-04-08T00:00:00.000Z
Laptop,1666,4,2023-10-09T00:00:00.000Z
Smartwatch,920,9,2024-11-13T00:00:00.000Z
Headphones,708,8,2024-06-28T00:00:00.000Z
Tablet,1427,7,2023-05-30T00:00:00.000Z
Laptop,1775,8,2023-01-07T00:00:00.000Z
Headphones,1349,3,2023-08-24T00:00:00.000Z
Laptop,1908,5,2024-05-12T00:00:00.000Z
Monitor,1926,10,2022-05-09T00:00:00.000Z
Headphones,1257,9,2024-07-12T00:00:00.000Z
Keyboard,1233,9,2024-07-30T00:00:00.000Z
Monitor,756,7,2024-06-16T00:00:00.000Z
Tablet,721,2,2022-08-18T00:00:00.000Z
Phone,1227,6,2022-06-01T00:00:00.000Z
Headphones,548,9,2022-12-19T00:00:00.000Z
Monitor,1128,3,2023-12-17T00:00:00.000Z
Mouse,1775,8,2023-12-25T00:00:00.000Z
Mouse,1028,7,2024-07-11T00:00:00.000Z
Keyboard,1460,8,2024-10-30T00:00:00.000Z
Headphones,574,5,2024-06-26T00:00:00.000Z
Phone,585,3,2024-10-28T00:00:00.000Z
Keyboard,1441,7,2023-01-09T00:00:00.000Z
Phone,1829,9,2022-08-21T00:00:00.000Z
Phone,1512,7,2023-08-07T00:00:00.000Z
Tablet,1762,1,2024-06-28T00:00:00.000Z
Smartwatch,1939,5,2024-05-06T00:00:00.000Z
Smartwatch,1347,6,2024-10-04T00:00:00.000Z
Tablet,927,6,2023-11-04T00:00:00.000Z
Laptop,953,10,2022-02-22T00:00:00.000Z
Keyboard,1036,9,2024-03-20T00:00:00.000Z
Phone,1325,8,2024-08-02T00:00:00.000Z
Mouse,1334,4,2023-04-21T00:00:00.000Z
Mouse,906,10,2024-05-12T00:00:00.000Z
Tablet,919,5,2024-08-17T00:00:00.000Z
Laptop,1548,4,2023-03-23T00:00:00.000Z
Keyboard,644,5,2023-11-06T00:00:00.000Z
Keyboard,657,6,2024-08-02T00:00:00.000Z
Monitor,602,7,2022-02-09T00:00:00.000Z
Phone,906,1,2023-09-01T00:00:00.000Z
Monitor,1199,10,2023-08-01T00:00:00.000Z
Laptop,562,9,2022-11-28T00:00:00.000Z
Keyboard,597,10,2022-01-25T00:00:00.000Z
Monitor,691,6,2022-02-21T00:00:00.000Z
Monitor,800,4,2022-04-08T00:00:00.000Z
Mouse,1268,5,2024-02-15T00:00:00.000Z
Tablet,1993,9,2024-06-13T00:00:00.000Z
Tablet,1117,5,2023-07-27T00:00:00.000Z
Keyboard,1197,5,2022-02-12T00:00:00.000Z
Smartwatch,524,1,2024-08-18T00:00:00.000Z
Keyboard,797,8,2023-09-11T00:00:00.000Z
Phone,576,4,2022-04-13T00:00:00.000Z
Mouse,968,5,2023-03-29T00:00:00.000Z
Keyboard,962,7,2024-12-30T00:00:00.000Z
Phone,1046,8,2024-11-10T00:00:00.000Z
Keyboard,995,1,2024-08-21T00:00:00.000Z
Laptop,1213,5,2024-09-20T00:00:00.000Z
Tablet,902,9,2024-10-01T00:00:00.000Z
Keyboard,1630,7,2023-09-17T00:00:00.000Z
Smartwatch,1982,6,2024-04-18T00:00:00.000Z
Mouse,604,6,2022-09-16T00:00:00.000Z
Tablet,689,3,2023-10-07T00:00:00.000Z
Tablet,1901,1,2024-11-24T00:00:00.000Z
Keyboard,1812,9,2024-10-04T00:00:00.000Z
Headphones,1917,6,2024-04-01T00:00:00.000Z
Smartwatch,1269,2,2023-01-06T00:00:00.000Z
Mouse,1074,10,2023-08-20T00:00:00.000Z
Tablet,837,1,2023-07-31T00:00:00.000Z
Keyboard,976,4,2023-04-17T00:00:00.000Z
Keyboard,811,9,2024-09-02T00:00:00.000Z
Keyboard,1711,9,2022-02-20T00:00:00.000Z
Monitor,1829,8,2023-02-01T00:00:00.000Z
Headphones,528,5,2024-04-30T00:00:00.000Z
Laptop,870,2,2024-08-23T00:00:00.000Z
Laptop,1254,6,2022-05-09T00:00:00.000Z
Phone,1377,6,2023-08-22T00:00:00.000Z
Smartwatch,648,1,2025-01-01T00:00:00.000Z
Tablet,600,8,2024-10-28T00:00:00.000Z
Headphones,1100,8,2024-05-22T00:00:00.000Z
Tablet,1621,3,2023-03-02T00:00:00.000Z
Phone,1570,3,2023-07-25T00:00:00.000Z
Tablet,1079,2,2024-10-20T00:00:00.000Z
Mouse,1400,4,2022-08-28T00:00:00.000Z
Smartwatch,1744,7,2022-04-15T00:00:00.000Z
Phone,1776,8,2023-10-02T00:00:00.000Z
Headphones,1242,8,2022-02-15T00:00:00.000Z
Headphones,693,2,2024-09-11T00:00:00.000Z
Keyboard,1280,10,2022-12-09T00:00:00.000Z
Headphones,1212,5,2022-11-24T00:00:00.000Z
Mouse,1560,4,2022-09-29T00:00:00.000Z
Mouse,726,2,2023-01-31T00:00:00.000Z
Smartwatch,715,2,2023-01-31T00:00:00.000Z
Tablet,1770,10,2024-04-26T00:00:00.000Z
Tablet,1571,10,2022-04-24T00:00:00.000Z
Phone,506,4,2022-08-22T00:00:00.000Z
Phone,723,3,2024-08-31T00:00:00.000Z
Smartwatch,1851,8,2022-03-13T00:00:00.000Z
Smartwatch,814,10,2022-05-27T00:00:00.000Z
Keyboard,1080,9,2022-12-10T00:00:00.000Z
Phone,1281,8,2022-10-16T00:00:00.000Z
Mouse,1977,8,2024-08-24T00:00:00.000Z
Laptop,1452,6,2022-06-09T00:00:00.000Z
Tablet,1058,5,2023-04-22T00:00:00.000Z
Phone,620,1,2024-07-09T00:00:00.000Z
Mouse,1267,2,2023-03-15T00:00:00.000Z
Monitor,1943,5,2024-05-11T00:00:00.000Z
Laptop,1489,4,2023-11-21T00:00:00.000Z
Smartwatch,1741,3,2024-05-15T00:00:00.000Z
Headphones,1391,3,2022-01-27T00:00:00.000Z
Headphones,1963,9,2022-08-08T00:00:00.000Z
Phone,687,4,2024-03-18T00:00:00.000Z
Laptop,1503,9,2022-03-21T00:00:00.000Z
Monitor,1593,5,2023-04-25T00:00:00.000Z
Tablet,1899,3,2024-11-03T00:00:00.000Z
Smartwatch,1811,2,2022-03-27T00:00:00.000Z
Headphones,1667,1,2023-07-13T00:00:00.000Z
Phone,1288,6,2022-12-27T00:00:00.000Z
Keyboard,1019,1,2022-08-21T00:00:00.000Z
Laptop,769,10,2024-02-19T00:00:00.000Z
Mouse,1585,9,2022-12-21T00:00:00.000Z
Phone,1665,3,2022-12-14T00:00:00.000Z
Phone,1000,9,2023-01-24T00:00:00.000Z
Laptop,1416,6,2023-02-22T00:00:00.000Z
Laptop,1534,3,2023-10-11T00:00:00.000Z
Tablet,1450,5,2022-08-30T00:00:00.000Z
Keyboard,1235,1,2024-09-11T00:00:00.000Z
Phone,594,6,2023-04-23T00:00:00.000Z
Keyboard,1206,6,2023-05-19T00:00:00.000Z
Phone,921,5,2024-07-25T00:00:00.000Z
Laptop,1912,8,2022-11-28T00:00:00.000Z
Laptop,949,6,2022-03-23T00:00:00.000Z
Keyboard,669,8,2023-09-18T00:00:00.000Z
Smartwatch,824,6,2022-05-31T00:00:00.000Z
Keyboard,1161,4,2022-06-01T00:00:00.000Z
Tablet,1231,4,2023-11-13T00:00:00.000Z
Phone,1890,8,2023-12-15T00:00:00.000Z
Phone,594,9,2023-12-18T00:00:00.000Z
Headphones,1535,5,2024-04-21T00:00:00.000Z
Monitor,1466,6,2024-06-01T00:00:00.000Z
Smartwatch,1622,9,2024-07-01T00:00:00.000Z
Smartwatch,1357,7,2023-01-15T00:00:00.000Z
Smartwatch,1709,2,2022-07-08T00:00:00.000Z
Headphones,669,10,2024-10-30T00:00:00.000Z
Laptop,1924,5,2023-02-18T00:00:00.000Z
